order_id,customer_id,sku_id,data_pedido,canal,categoria,produto,quantidade,preco_unitario,receita_bruta,desconto_reais,receita_liquida,custo_produto,custo_frete,metodo_pagamento,status_pagamento,margem_contribuicao,tempo_entrega_real,devolvido,motivo_devolucao,desconto_pct,tem_desconto,desconto_acima_25,faixa_desconto,frete_gratis,mk_elegivel_nao_subsidiado,faixa_ticket,cmv_pct,frete_pct,desconto_sobre_bruta_pct,margem_pct,margem_negativa,ano,mes,ano_mes,margem_realizada,receita_realizada,idx_sazonal
ORD-022100,CLI-11830,SKU-02842,2023-12-17 01:06:53,Influenciador,Moda,Calça Jeans Sport Dourado,3.0,186.27,558.81,0.0,558.81,247.22,0.0,Cartão de Crédito,Aprovado,311.59,13.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,44.2404395053775,0.0,0.0,55.759560494622505,False,2023,12,2023-12,311.59,558.81,147.8
ORD-050776,CLI-11830,SKU-03257,2023-12-17 01:23:45,Marketplace,Beleza,Óleo Corporal Artesanal Verde,3.0,285.46,856.38,0.0,856.38,408.21,56.88,Boleto,Aprovado,391.29,12.0,False,Não se aplica,0.0,False,False,0%,False,True,500-1000,47.66692356197015,6.641911301057942,0.0,45.691165136971904,False,2023,12,2023-12,391.29,856.38,147.8
ORD-054668,CLI-14211,SKU-04768,2023-12-17 01:40:18,Marketplace,Moda,Calça Jeans Moderno Preto,4.0,173.23,692.92,0.0,692.92,239.66,35.01,Cartão de Crédito,Aprovado,418.25,11.0,False,Não se aplica,0.0,False,False,0%,False,True,500-1000,34.58696530624026,5.052531316746522,0.0,60.36050337701322,False,2023,12,2023-12,418.25,692.92,147.8
ORD-056183,CLI-01729,SKU-03679,2023-12-17 01:40:47,Email Marketing,Moda,Blusa de Tricô Slim Bege,3.0,190.52,571.56,0.0,571.56,214.41,0.0,Boleto,Aprovado,357.15,6.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,37.51312198194416,0.0,0.0,62.48687801805585,False,2023,12,2023-12,357.15,571.56,147.8
ORD-017243,CLI-14211,SKU-04175,2023-12-17 01:42:44,Orgânico,Moda,Camisa Social Oversize Preto,5.0,92.38,461.9,0.0,461.9,165.05,0.0,Cartão de Crédito,Aprovado,296.85,1.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,35.732842606624814,0.0,0.0,64.2671573933752,False,2023,12,2023-12,296.85,461.9,147.8
ORD-029646,CLI-11830,SKU-03819,2023-12-17 01:48:33,TikTok Ads,Beleza,Protetor Solar Slim Prata,4.0,79.06,316.24,0.0,316.24,104.53,0.0,Cartão de Crédito,Aprovado,211.71,12.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,33.05400961295219,0.0,0.0,66.94599038704781,False,2023,12,2023-12,211.71,316.24,147.8
ORD-051799,CLI-01729,SKU-01278,2023-12-17 01:55:51,Influenciador,Beleza,Protetor Solar Oversize Rosa,5.0,292.91,1464.55,0.0,1464.55,716.1,0.0,Cartão de Crédito,Aprovado,748.45,2.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,48.895565190672905,0.0,0.0,51.1044348093271,False,2023,12,2023-12,748.45,1464.55,147.8
ORD-079211,CLI-12360,SKU-04519,2023-12-17 02:15:00,Google Ads,Moda,Blusa de Tricô Edição Limitada Verde,5.0,219.48,1097.4,0.0,1097.4,371.31,0.0,Boleto,Aprovado,726.09,2.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,33.83542919628212,0.0,0.0,66.16457080371788,False,2023,12,2023-12,726.09,1097.4,147.8
ORD-050159,CLI-05057,SKU-01435,2023-12-17 02:28:55,Email Marketing,Moda,Regata Luxo Branco,6.0,150.13,900.78,0.0,900.78,389.99,0.0,Cartão de Crédito,Aprovado,510.79,8.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,43.294700148759965,0.0,0.0,56.70529985124004,False,2023,12,2023-12,510.79,900.78,147.8
ORD-067600,CLI-11830,SKU-04763,2023-12-17 02:30:44,Google Ads,Moda,Jaqueta Clássico Prata,3.0,177.16,531.48,0.0,531.48,216.38,0.0,Cartão de Crédito,Aprovado,315.1,14.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,40.712726725370665,0.0,0.0,59.287273274629335,False,2023,12,2023-12,315.1,531.48,147.8
ORD-057761,CLI-09787,SKU-00545,2023-12-17 02:33:52,Email Marketing,Lifestyle,Espelho de Mesa Urban Nude,2.0,162.15,324.3,0.0,324.3,115.75,0.0,PIX,Aprovado,208.55,8.0,True,Atraso na entrega,0.0,False,False,0%,True,False,300-500,35.6922602528523,0.0,0.0,64.3077397471477,False,2023,12,2023-12,-115.75,0.0,147.8
ORD-054815,CLI-11830,SKU-04804,2023-12-17 02:41:19,Email Marketing,Beleza,Máscara de Cílios Básico Bege,1.0,159.92,159.92,0.0,159.92,55.22,57.03,Cartão de Crédito,Aprovado,47.67,12.0,False,Não se aplica,0.0,False,False,0%,False,False,100-200,34.52976488244122,35.661580790395206,0.0,29.808654327163588,False,2023,12,2023-12,47.67,159.92,147.8
ORD-015753,CLI-08289,SKU-04973,2023-12-17 02:48:34,Influenciador,Lifestyle,Luminária Oversize Vermelho,2.0,348.73,697.46,227.36,470.1,269.51,0.0,PIX,Aprovado,200.59,10.0,False,Não se aplica,32.59828520632008,True,True,>30%,True,False,300-500,57.33035524356519,0.0,32.59828520632008,42.6696447564348,False,2023,12,2023-12,200.59,470.1,147.8
ORD-073765,CLI-01729,SKU-00534,2023-12-17 02:56:29,Instagram Ads,Moda,Vestido Slim Branco,1.0,203.57,203.57,0.0,203.57,77.03,23.39,Cartão de Crédito,Aprovado,103.15,7.0,False,Não se aplica,0.0,False,False,0%,False,False,200-250,37.83956378641254,11.48990519231714,0.0,50.67053102127033,False,2023,12,2023-12,103.15,203.57,147.8
ORD-046596,CLI-11830,SKU-02812,2023-12-17 03:03:17,Instagram Ads,Lifestyle,Difusor Sustentável Azul,6.0,99.5,597.0,117.36,479.64,233.46,0.0,PIX,Aprovado,246.18,3.0,False,Não se aplica,19.65829145728643,True,False,10-20%,True,False,300-500,48.6740055041281,0.0,19.65829145728643,51.32599449587191,False,2023,12,2023-12,246.18,479.64,147.8
ORD-051876,CLI-11830,SKU-03351,2023-12-17 03:09:04,Influenciador,Moda,Regata Luxo Verde,4.0,142.17,568.68,0.0,568.68,281.82,0.0,Cartão de Crédito,Aprovado,286.86,1.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,49.556868537666176,0.0,0.0,50.44313146233384,False,2023,12,2023-12,286.86,568.68,147.8
ORD-077809,CLI-13668,SKU-01121,2023-12-17 03:11:13,Instagram Ads,Moda,Moletom Edição Limitada Nude,6.0,53.15,318.9,73.94,244.96,140.18,41.21,PIX,Aprovado,63.57,3.0,False,Não se aplica,23.18595170899969,True,False,20-25%,False,False,200-250,57.22566949706075,16.8231548007838,23.18595170899969,25.951175702155453,False,2023,12,2023-12,63.57,244.96,147.8
ORD-046068,CLI-06095,SKU-02414,2023-12-17 03:20:25,Influenciador,Moda,Vestido Edição Limitada Verde,4.0,303.24,1212.96,432.73,780.23,603.21,0.0,Boleto,Aprovado,177.02,5.0,False,Não se aplica,35.6755375280306,True,True,>30%,True,False,500-1000,77.31181830998553,0.0,35.6755375280306,22.688181690014485,False,2023,12,2023-12,177.02,780.23,147.8
ORD-077227,CLI-11830,SKU-04886,2023-12-17 03:47:31,Email Marketing,Acessórios,Óculos de Sol Moderno Bege,3.0,230.65,691.95,229.51,462.44,261.15,0.0,Vale-Troca,Aprovado,201.29,11.0,False,Não se aplica,33.16858154490931,True,True,>30%,True,False,300-500,56.47219098693884,0.0,33.16858154490931,43.52780901306115,False,2023,12,2023-12,201.29,462.44,147.8
ORD-039544,CLI-11830,SKU-02897,2023-12-17 04:02:30,Marketplace,Acessórios,Colar Exclusivo Nude,2.0,148.49,296.98,86.18,210.8,110.55,5.53,Boleto,Aprovado,94.72,5.0,False,Não se aplica,29.018789144050107,True,True,25-30%,False,False,200-250,52.44307400379506,2.623339658444023,29.018789144050107,44.93358633776091,False,2023,12,2023-12,94.72,210.8,147.8
ORD-035930,CLI-12360,SKU-00575,2023-12-17 05:11:44,Orgânico,Beleza,Protetor Solar Exclusivo Verde,3.0,172.73,518.19,160.64,357.55,177.19,0.0,PIX,Aprovado,180.36,7.0,False,Não se aplica,31.000212277350002,True,True,>30%,True,False,300-500,49.55670535589427,0.0,31.000212277350002,50.44329464410572,False,2023,12,2023-12,180.36,357.55,147.8
ORD-020517,CLI-01729,SKU-03418,2023-12-17 05:16:37,Google Ads,Beleza,Creme Hidratante Artesanal Nude,6.0,57.93,347.58,0.0,347.58,134.95,0.0,Cartão de Crédito,Aprovado,212.63,7.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,38.82559410783129,0.0,0.0,61.174405892168714,False,2023,12,2023-12,212.63,347.58,147.8
ORD-027269,CLI-11830,SKU-03899,2023-12-17 05:55:15,Marketplace,Lifestyle,Vela Aromática Sustentável Prata,4.0,234.72,938.88,0.0,938.88,363.65,43.9,Cartão de Crédito,Aprovado,531.33,9.0,False,Não se aplica,0.0,False,False,0%,False,True,500-1000,38.732319359236534,4.675783912747103,0.0,56.591896728016366,False,2023,12,2023-12,531.33,938.88,147.8
ORD-067594,CLI-12742,SKU-02974,2023-12-17 06:07:21,Instagram Ads,Beleza,Blush Premium Rosa,5.0,106.56,532.8,0.0,532.8,238.59,0.0,PIX,Aprovado,294.21,2.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,44.78040540540541,0.0,0.0,55.219594594594604,False,2023,12,2023-12,294.21,532.8,147.8
ORD-030599,CLI-12742,SKU-04254,2023-12-17 06:42:26,TikTok Ads,Moda,Regata Sustentável Vermelho,3.0,339.77,1019.31,0.0,1019.31,452.6,0.0,Cartão de Crédito,Aprovado,566.71,11.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,44.402586063121134,0.0,0.0,55.59741393687888,False,2023,12,2023-12,566.71,1019.31,147.8
ORD-003073,CLI-01729,SKU-00509,2023-12-17 06:46:36,Google Ads,Acessórios,Pochete Sport Nude,5.0,439.45,2197.25,0.0,2197.25,1055.36,0.0,Cartão de Crédito,Aprovado,1141.89,10.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,48.030947775628626,0.0,0.0,51.96905222437138,False,2023,12,2023-12,1141.89,2197.25,147.8
ORD-056836,CLI-11830,SKU-01648,2023-12-17 07:07:43,Marketplace,Beleza,Creme Hidratante Delicado Bege,6.0,83.29,499.74,118.28,381.46,204.46,44.92,PIX,Aprovado,132.08,13.0,True,Arrependimento,23.668307519910353,True,False,20-25%,False,True,300-500,53.59932889424842,11.7758087348608,23.668307519910353,34.62486237089079,False,2023,12,2023-12,-249.38,0.0,147.8
ORD-061779,CLI-14211,SKU-04588,2023-12-17 07:08:14,Instagram Ads,Lifestyle,Kit Chá Luxo Prata,3.0,104.71,314.13,0.0,314.13,142.46,0.0,PIX,Aprovado,171.67,13.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,45.350651004361254,0.0,0.0,54.649348995638746,False,2023,12,2023-12,171.67,314.13,147.8
ORD-023176,CLI-01729,SKU-04003,2023-12-17 07:12:13,Google Ads,Moda,Vestido Premium Prata,3.0,114.26,342.78,0.0,342.78,149.15,0.0,PIX,Aprovado,193.63,5.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,43.511873504871936,0.0,0.0,56.48812649512808,False,2023,12,2023-12,193.63,342.78,147.8
ORD-009683,CLI-11830,SKU-02050,2023-12-17 07:26:52,Marketplace,Acessórios,Mochila Sustentável Nude,3.0,175.16,525.48,35.64,489.84,188.97,9.46,PIX,Aprovado,291.41,17.0,False,Não se aplica,6.782370404201872,True,False,0-10%,False,True,300-500,38.57790298873102,1.9312428548097342,6.782370404201872,59.490854156459264,False,2023,12,2023-12,291.41,489.84,147.8
ORD-057850,CLI-11830,SKU-02971,2023-12-17 07:33:04,Google Ads,Beleza,Sérum Facial Luxo Rosa,2.0,145.18,290.36,101.57,188.79,135.35,25.33,Cartão de Crédito,Aprovado,28.11,7.0,True,Tamanho errado,34.98071359691417,True,True,>30%,False,False,100-200,71.69341596482865,13.417024206790614,34.98071359691417,14.889559828380742,False,2023,12,2023-12,-160.68,0.0,147.8
ORD-012381,CLI-01729,SKU-04831,2023-12-17 08:28:06,TikTok Ads,Beleza,Protetor Solar Sport Nude,6.0,114.06,684.36,144.22,540.14,319.42,0.0,Cartão de Crédito,Aprovado,220.72,14.0,True,Atraso na entrega,21.073703898532937,True,False,20-25%,True,False,500-1000,59.136520161439634,0.0,21.073703898532937,40.86347983856037,False,2023,12,2023-12,-319.42,0.0,147.8
ORD-046344,CLI-01729,SKU-04188,2023-12-17 08:36:40,Email Marketing,Moda,Top Exclusivo Vermelho,6.0,267.88,1607.28,0.0,1607.28,561.66,0.0,Boleto,Aprovado,1045.62,12.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,34.94475138121547,0.0,0.0,65.05524861878452,False,2023,12,2023-12,1045.62,1607.28,147.8
ORD-007611,CLI-11830,SKU-02657,2023-12-17 09:01:11,Influenciador,Acessórios,Chapéu Premium Branco,1.0,150.32,150.32,0.0,150.32,47.85,14.44,Cartão de Crédito,Aprovado,88.03,3.0,False,Não se aplica,0.0,False,False,0%,False,False,100-200,31.83209153805216,9.606173496540714,0.0,58.56173496540713,False,2023,12,2023-12,88.03,150.32,147.8
ORD-045289,CLI-11830,SKU-02908,2023-12-17 09:05:10,Marketplace,Moda,Saia Edição Limitada Rosa,2.0,85.46,170.92,30.59,140.33,84.35,41.7,PIX,Aprovado,14.28,10.0,False,Não se aplica,17.897261876901478,True,False,10-20%,False,False,100-200,60.108316112021654,29.715670205943134,17.897261876901478,10.176013682035201,False,2023,12,2023-12,14.28,140.33,147.8
ORD-005472,CLI-10455,SKU-01582,2023-12-17 09:18:02,Marketplace,Moda,Blusa de Tricô Luxo Azul,1.0,109.82,109.82,27.59,82.23,40.44,19.03,Cartão de Crédito,Aprovado,22.76,14.0,False,Não se aplica,25.122928428337282,True,True,25-30%,False,False,<100,49.17913170375775,23.142405448133285,25.122928428337282,27.678462848108964,False,2023,12,2023-12,22.76,82.23,147.8
ORD-066870,CLI-13668,SKU-03533,2023-12-17 09:19:42,Marketplace,Lifestyle,Kit Chá Slim Preto,6.0,242.7,1456.2,0.0,1456.2,449.21,40.6,PIX,Aprovado,966.39,15.0,False,Não se aplica,0.0,False,False,0%,False,True,>1000,30.848097788765276,2.7880785606372753,0.0,66.36382365059744,False,2023,12,2023-12,966.39,1456.2,147.8
ORD-044682,CLI-11830,SKU-00078,2023-12-17 09:52:51,Influenciador,Beleza,Base Líquida Oversize Prata,5.0,276.07,1380.35,225.43,1154.92,475.33,0.0,Cartão de Crédito,Aprovado,679.59,3.0,False,Não se aplica,16.331365233455283,True,False,10-20%,True,False,>1000,41.156963252866,0.0,16.331365233455283,58.843036747134,False,2023,12,2023-12,679.59,1154.92,147.8
ORD-073019,CLI-12125,SKU-03706,2023-12-17 10:02:28,Marketplace,Lifestyle,Luminária Exclusivo Bege,4.0,278.97,1115.88,0.0,1115.88,505.17,42.76,Cartão de Crédito,Aprovado,567.95,7.0,False,Não se aplica,0.0,False,False,0%,False,True,>1000,45.270996881385095,3.831953256622575,0.0,50.89704986199233,False,2023,12,2023-12,567.95,1115.88,147.8
ORD-033317,CLI-11830,SKU-01792,2023-12-17 10:12:33,Instagram Ads,Beleza,Blush Edição Limitada Bege,4.0,225.49,901.96,0.0,901.96,281.0,0.0,PIX,Aprovado,620.96,2.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,31.154374916847754,0.0,0.0,68.84562508315226,False,2023,12,2023-12,620.96,901.96,147.8
ORD-021609,CLI-03277,SKU-02713,2023-12-17 10:25:00,Google Ads,Moda,Moletom Premium Rosa,6.0,276.98,1661.88,267.96,1393.92,659.08,0.0,PIX,Aprovado,734.84,1.0,False,Não se aplica,16.123907863383636,True,False,10-20%,True,False,>1000,47.28248393021121,0.0,16.123907863383636,52.71751606978879,False,2023,12,2023-12,734.84,1393.92,147.8
ORD-017178,CLI-03910,SKU-02654,2023-12-17 10:38:27,TikTok Ads,Beleza,Condicionador Clássico Azul,5.0,172.6,863.0,0.0,863.0,295.63,0.0,Cartão de Crédito,Aprovado,567.37,7.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,34.25608342989571,0.0,0.0,65.74391657010429,False,2023,12,2023-12,567.37,863.0,147.8
ORD-031529,CLI-06160,SKU-04959,2023-12-17 10:59:58,Instagram Ads,Moda,Vestido Edição Limitada Bege,2.0,245.81,491.62,0.0,491.62,182.54,0.0,Boleto,Aprovado,309.08,7.0,True,Atraso na entrega,0.0,False,False,0%,True,False,300-500,37.13030389325088,0.0,0.0,62.8696961067491,False,2023,12,2023-12,-182.54,0.0,147.8
ORD-064833,CLI-12360,SKU-00708,2023-12-17 11:01:15,Marketplace,Beleza,Esfoliante Delicado Vermelho,1.0,77.34,77.34,18.41,58.93,35.24,30.36,PIX,Aprovado,-6.67,14.0,True,Não gostei,23.803982415309026,True,False,20-25%,False,False,<100,59.7997624300017,51.51875106058035,23.803982415309026,-11.318513490582047,True,2023,12,2023-12,-65.6,0.0,147.8
ORD-037712,CLI-03910,SKU-01315,2023-12-17 11:10:26,Google Ads,Moda,Shorts Premium Rosa,6.0,346.94,2081.64,0.0,2081.64,979.26,0.0,Cartão de Crédito,Aprovado,1102.38,3.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,47.042716319824756,0.0,0.0,52.95728368017526,False,2023,12,2023-12,1102.38,2081.64,147.8
ORD-054377,CLI-04627,SKU-01049,2023-12-17 11:44:03,Google Ads,Moda,Camiseta Artesanal Branco,5.0,514.44,2572.2,398.33,2173.87,1171.09,0.0,Cartão de Crédito,Aprovado,1002.78,1.0,False,Não se aplica,15.485965321514659,True,False,10-20%,True,False,>1000,53.87120664989167,0.0,15.485965321514659,46.12879335010833,False,2023,12,2023-12,1002.78,2173.87,147.8
ORD-002620,CLI-01729,SKU-01833,2023-12-17 11:44:16,Marketplace,Moda,Shorts Sport Branco,1.0,125.62,125.62,0.0,125.62,38.23,52.43,Cartão de Crédito,Aprovado,34.96,6.0,False,Não se aplica,0.0,False,False,0%,False,False,100-200,30.433052061773598,41.73698455659927,0.0,27.829963381627127,False,2023,12,2023-12,34.96,125.62,147.8
ORD-046222,CLI-11830,SKU-00847,2023-12-17 12:09:29,Google Ads,Acessórios,Óculos de Sol Sustentável Verde,5.0,201.19,1005.95,0.0,1005.95,353.87,0.0,PIX,Aprovado,652.08,14.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,35.17769272826681,0.0,0.0,64.8223072717332,False,2023,12,2023-12,652.08,1005.95,147.8
ORD-013813,CLI-09459,SKU-02986,2023-12-17 12:12:25,Marketplace,Beleza,Blush Urban Azul,5.0,248.44,1242.2,165.9,1076.3,557.49,13.79,Cartão de Crédito,Aprovado,505.02,13.0,False,Não se aplica,13.35533730478184,True,False,10-20%,False,True,>1000,51.79689677599183,1.2812412896032706,13.35533730478184,46.92186193440491,False,2023,12,2023-12,505.02,1076.3,147.8
ORD-025888,CLI-11830,SKU-03032,2023-12-17 12:22:53,Instagram Ads,Beleza,Sombra Edição Limitada Branco,5.0,134.38,671.9,0.0,671.9,332.5,0.0,Vale-Troca,Aprovado,339.4,6.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,49.48653073374014,0.0,0.0,50.51346926625986,False,2023,12,2023-12,339.4,671.9,147.8
ORD-039887,CLI-01729,SKU-00056,2023-12-17 12:24:39,Instagram Ads,Beleza,Óleo Corporal Sport Dourado,4.0,69.68,278.72,0.0,278.72,111.23,0.0,PIX,Aprovado,167.49,3.0,False,Não se aplica,0.0,False,False,0%,True,False,250-300,39.90743398392652,0.0,0.0,60.09256601607348,False,2023,12,2023-12,167.49,278.72,147.8
ORD-006798,CLI-11830,SKU-01381,2023-12-17 12:26:53,Google Ads,Moda,Camisa Social Clássico Vermelho,1.0,239.57,239.57,17.17,222.4,79.48,19.57,Boleto,Aprovado,123.35,4.0,False,Não se aplica,7.167007555203073,True,False,0-10%,False,False,200-250,35.73741007194245,8.799460431654676,7.167007555203073,55.46312949640287,False,2023,12,2023-12,123.35,222.4,147.8
ORD-011337,CLI-14600,SKU-03960,2023-12-17 12:44:35,Influenciador,Acessórios,Meias Moderno Azul,5.0,536.06,2680.3,953.2,1727.1,965.67,0.0,Cartão de Crédito,Aprovado,761.43,11.0,False,Não se aplica,35.56318322575831,True,True,>30%,True,False,>1000,55.91280180649644,0.0,35.56318322575831,44.08719819350356,False,2023,12,2023-12,761.43,1727.1,147.8
ORD-043407,CLI-11830,SKU-03346,2023-12-17 12:47:26,Google Ads,Moda,Top Delicado Preto,1.0,100.85,100.85,0.0,100.85,44.97,42.62,Boleto,Aprovado,13.26,1.0,False,Não se aplica,0.0,False,False,0%,False,False,100-200,44.590976698066434,42.26078334159643,0.0,13.148239960337134,False,2023,12,2023-12,13.26,100.85,147.8
ORD-061109,CLI-11830,SKU-01929,2023-12-17 13:00:18,Marketplace,Lifestyle,Difusor Delicado Prata,6.0,219.61,1317.66,0.0,1317.66,500.61,32.66,Boleto,Aprovado,784.39,11.0,False,Não se aplica,0.0,False,False,0%,False,True,>1000,37.99235007513319,2.478636370535646,0.0,59.52901355433116,False,2023,12,2023-12,784.39,1317.66,147.8
ORD-063753,CLI-03910,SKU-01083,2023-12-17 13:17:43,Google Ads,Moda,Shorts Slim Azul,2.0,252.75,505.5,0.0,505.5,252.21,0.0,Cartão de Crédito,Aprovado,253.29,9.0,True,Tamanho errado,0.0,False,False,0%,True,False,500-1000,49.89317507418398,0.0,0.0,50.10682492581602,False,2023,12,2023-12,-252.21,0.0,147.8
ORD-071656,CLI-11830,SKU-04899,2023-12-17 13:21:48,TikTok Ads,Moda,Legging Delicado Azul,3.0,163.06,489.18,0.0,489.18,164.41,0.0,PIX,Aprovado,324.77,1.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,33.609305368167135,0.0,0.0,66.39069463183286,False,2023,12,2023-12,324.77,489.18,147.8
ORD-003417,CLI-05579,SKU-02548,2023-12-17 13:22:50,Instagram Ads,Beleza,Perfume Clássico Preto,1.0,284.31,284.31,0.0,284.31,119.96,0.0,Cartão de Crédito,Aprovado,164.35,3.0,False,Não se aplica,0.0,False,False,0%,True,False,250-300,42.1933804649854,0.0,0.0,57.80661953501459,False,2023,12,2023-12,164.35,284.31,147.8
ORD-034319,CLI-11830,SKU-01037,2023-12-17 13:26:51,Email Marketing,Beleza,Máscara de Cílios Clássico Azul,2.0,268.73,537.46,86.73,450.73,233.96,0.0,PIX,Aprovado,216.77,12.0,False,Não se aplica,16.137014847616566,True,False,10-20%,True,False,300-500,51.90690657378031,0.0,16.137014847616566,48.09309342621969,False,2023,12,2023-12,216.77,450.73,147.8
ORD-067058,CLI-13348,SKU-02748,2023-12-17 13:40:45,Marketplace,Beleza,Condicionador Básico Prata,3.0,290.74,872.22,0.0,872.22,290.69,6.75,Cartão de Crédito,Aprovado,574.78,18.0,False,Não se aplica,0.0,False,False,0%,False,True,500-1000,33.327600834651804,0.7738873220059159,0.0,65.89851184334226,False,2023,12,2023-12,574.78,872.22,147.8
ORD-018525,CLI-08001,SKU-02986,2023-12-17 14:27:58,TikTok Ads,Beleza,Blush Urban Azul,1.0,319.8,319.8,74.84,244.96,136.02,37.75,PIX,Aprovado,71.19,1.0,False,Não se aplica,23.402126328955596,True,False,20-25%,False,False,200-250,55.52743305029393,15.410679294578705,23.402126328955596,29.061887655127368,False,2023,12,2023-12,71.19,244.96,147.8
ORD-036348,CLI-01729,SKU-04046,2023-12-17 15:09:28,TikTok Ads,Moda,Vestido Delicado Bege,2.0,168.53,337.06,93.13,243.93,122.74,44.75,Cartão de Crédito,Aprovado,76.44,4.0,False,Não se aplica,27.630095531952765,True,True,25-30%,False,False,200-250,50.31771409830689,18.345426966752758,27.630095531952765,31.33685893494035,False,2023,12,2023-12,76.44,243.93,147.8
ORD-049273,CLI-11830,SKU-04516,2023-12-17 15:25:53,TikTok Ads,Moda,Legging Edição Limitada Rosa,1.0,151.19,151.19,0.0,151.19,53.49,56.85,PIX,Aprovado,40.85,9.0,False,Não se aplica,0.0,False,False,0%,False,False,100-200,35.37932402936702,37.60169323367948,0.0,27.018982736953507,False,2023,12,2023-12,40.85,151.19,147.8
ORD-031365,CLI-01729,SKU-00992,2023-12-17 15:36:58,Google Ads,Beleza,Batom Sport Branco,1.0,153.82,153.82,24.88,128.94,56.92,34.6,PIX,Aprovado,37.42,13.0,False,Não se aplica,16.174749707450268,True,False,10-20%,False,False,100-200,44.144563362804405,26.83418644330697,16.174749707450268,29.02125019388863,False,2023,12,2023-12,37.42,128.94,147.8
ORD-013217,CLI-14211,SKU-00839,2023-12-17 16:03:45,Influenciador,Moda,Saia Artesanal Verde,1.0,271.59,271.59,0.0,271.59,124.13,0.0,Cartão de Crédito,Aprovado,147.46,1.0,False,Não se aplica,0.0,False,False,0%,True,False,250-300,45.70492286166649,0.0,0.0,54.295077138333525,False,2023,12,2023-12,147.46,271.59,147.8
ORD-072404,CLI-11830,SKU-04752,2023-12-17 16:46:04,TikTok Ads,Acessórios,Chapéu Sport Dourado,4.0,237.85,951.4,0.0,951.4,417.6,0.0,Cartão de Crédito,Aprovado,533.8,4.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,43.8932100063065,0.0,0.0,56.106789993693496,False,2023,12,2023-12,533.8,951.4,147.8
ORD-018108,CLI-11830,SKU-02481,2023-12-17 16:54:25,TikTok Ads,Lifestyle,Luminária Artesanal Prata,1.0,194.58,194.58,55.11,139.47,68.99,19.72,Cartão de Crédito,Aprovado,50.76,5.0,True,Produto com defeito,28.322540857230955,True,True,25-30%,False,False,100-200,49.46583494658349,14.139241413924141,28.322540857230955,36.39492363949236,False,2023,12,2023-12,-88.71,0.0,147.8
ORD-019307,CLI-11830,SKU-04231,2023-12-17 17:29:56,Instagram Ads,Beleza,Sombra Sport Bege,4.0,121.04,484.16,0.0,484.16,159.45,0.0,Cartão de Crédito,Aprovado,324.71,12.0,True,Não gostei,0.0,False,False,0%,True,False,300-500,32.93332782551222,0.0,0.0,67.06667217448776,False,2023,12,2023-12,-159.45,0.0,147.8
ORD-063479,CLI-00376,SKU-00945,2023-12-17 18:22:25,Google Ads,Moda,Blusa de Tricô Moderno Bege,6.0,330.15,1980.9,167.44,1813.46,787.84,0.0,PIX,Aprovado,1025.62,1.0,False,Não se aplica,8.452723509515875,True,False,0-10%,True,False,>1000,43.444024130667344,0.0,8.452723509515875,56.555975869332656,False,2023,12,2023-12,1025.62,1813.46,147.8
ORD-004642,CLI-01729,SKU-04923,2023-12-17 18:39:33,Google Ads,Lifestyle,Kit Chá Sustentável Azul,1.0,399.8,399.8,128.84,270.96,193.37,0.0,Cartão de Crédito,Aprovado,77.59,2.0,False,Não se aplica,32.22611305652826,True,True,>30%,True,False,250-300,71.36477708886922,0.0,32.22611305652826,28.635222911130796,False,2023,12,2023-12,77.59,270.96,147.8
ORD-031454,CLI-11830,SKU-01995,2023-12-17 18:41:05,Influenciador,Beleza,Sérum Facial Básico Verde,3.0,102.52,307.56,104.08,203.48,113.79,15.11,Cartão de Crédito,Aprovado,74.58,9.0,False,Não se aplica,33.84055143711796,True,True,>30%,False,False,200-250,55.92195793198349,7.425791232553568,33.84055143711796,36.652250835462944,False,2023,12,2023-12,74.58,203.48,147.8
